MC_samples M E
715 0.986958 -1.98429
716 0.986976 -1.98432
717 0.986994 -1.98434
718 0.987013 -1.98436
719 0.987031 -1.98438
720 0.987049 -1.9844
721 0.987067 -1.98442
722 0.987084 -1.98445
723 0.987102 -1.98447
724 0.98712 -1.98449
725 0.987138 -1.98451
726 0.987156 -1.98453
727 0.987173 -1.98455
728 0.987191 -1.98457
729 0.987209 -1.9846
730 0.987226 -1.98462
731 0.987244 -1.98464
732 0.987261 -1.98466
733 0.987278 -1.98468
734 0.987296 -1.9847
735 0.987313 -1.98472
736 0.98733 -1.98474
737 0.987347 -1.98476
738 0.987364 -1.98478
739 0.987382 -1.9848
740 0.987399 -1.98482
741 0.987416 -1.98484
742 0.987433 -1.98487
743 0.987443 -1.98486
744 0.98746 -1.98488
745 0.987477 -1.9849
746 0.987493 -1.98492
747 0.98751 -1.98494
748 0.987527 -1.98496
749 0.987537 -1.98495
750 0.98754 -1.98492
751 0.987543 -1.98489
752 0.98756 -1.98491
753 0.987576 -1.98493
754 0.987593 -1.98495
755 0.987609 -1.98497
756 0.987626 -1.98499
757 0.987642 -1.98501
758 0.987658 -1.98503
759 0.987675 -1.98505
760 0.987691 -1.98507
761 0.987707 -1.98509
762 0.987723 -1.9851
763 0.987739 -1.98512
764 0.987755 -1.98514
765 0.987771 -1.98516
766 0.987787 -1.98518
767 0.987803 -1.9852
768 0.987819 -1.98522
769 0.987828 -1.98521
770 0.987838 -1.98521
771 0.987847 -1.9852
772 0.987856 -1.98519
773 0.987872 -1.98521
774 0.987888 -1.98523
775 0.987903 -1.98525
776 0.987919 -1.98527
777 0.987934 -1.98529
778 0.987943 -1.98528
779 0.987959 -1.9853
780 0.987968 -1.98529
781 0.987971 -1.98526
782 0.98798 -1.98526
783 0.987995 -1.98527
784 0.98801 -1.98529
785 0.988025 -1.98531
786 0.988041 -1.98533
787 0.988056 -1.98535
788 0.988071 -1.98537
789 0.988086 -1.98539
790 0.988101 -1.98541
791 0.988116 -1.98542
792 0.988131 -1.98544
793 0.988146 -1.98546
794 0.988161 -1.98548
795 0.988176 -1.9855
796 0.988191 -1.98552
797 0.988206 -1.98553
798 0.988214 -1.98553
799 0.988229 -1.98554
800 0.988244 -1.98556
801 0.988258 -1.98558
802 0.988273 -1.9856
803 0.988288 -1.98562
804 0.988302 -1.98563
805 0.988317 -1.98565
806 0.988331 -1.98567
807 0.988346 -1.98569
808 0.98836 -1.98571
809 0.988375 -1.98572
810 0.988389 -1.98574
811 0.988403 -1.98576
812 0.988417 -1.98578
813 0.988432 -1.98579
814 0.988446 -1.98581
815 0.98846 -1.98583
816 0.988474 -1.98585
817 0.988488 -1.98586
818 0.988502 -1.98588
819 0.988516 -1.9859
820 0.98853 -1.98591
821 0.988544 -1.98593
822 0.988558 -1.98595
823 0.988572 -1.98597
824 0.988568 -1.98592
825 0.988564 -1.98587
826 0.988577 -1.98588
827 0.988591 -1.9859
828 0.988605 -1.98592
829 0.988619 -1.98593
830 0.988633 -1.98595
831 0.988646 -1.98597
832 0.98866 -1.98599
833 0.988673 -1.986
834 0.988687 -1.98602
835 0.988701 -1.98604
836 0.988714 -1.98605
837 0.988728 -1.98607
838 0.988741 -1.98609
839 0.988754 -1.9861
840 0.988768 -1.98612
841 0.988781 -1.98614
842 0.988795 -1.98615
843 0.988808 -1.98617
844 0.988821 -1.98618
845 0.988834 -1.9862
846 0.988848 -1.98622
847 0.988861 -1.98623
848 0.988874 -1.98625
849 0.988887 -1.98627
850 0.9889 -1.98628
851 0.988913 -1.9863
852 0.988926 -1.98631
853 0.988933 -1.98631
854 0.98894 -1.9863
855 0.988953 -1.98632
856 0.988966 -1.98633
857 0.988979 -1.98635
858 0.988986 -1.98634
859 0.988999 -1.98636
860 0.989012 -1.98637
861 0.989024 -1.98639
862 0.989037 -1.9864
863 0.989044 -1.9864
864 0.989051 -1.98639
865 0.989058 -1.98638
866 0.989065 -1.98637
867 0.989077 -1.98639
868 0.98909 -1.98641
869 0.989102 -1.98642
870 0.989115 -1.98644
871 0.989127 -1.98645
872 0.98914 -1.98647
873 0.989152 -1.98648
874 0.989165 -1.9865
875 0.989177 -1.98651
876 0.989184 -1.98651
877 0.989196 -1.98652
878 0.989208 -1.98654
879 0.989221 -1.98655
880 0.989233 -1.98657
881 0.989245 -1.98658
882 0.989257 -1.9866
883 0.98927 -1.98661
884 0.989282 -1.98663
885 0.989288 -1.98662
886 0.9893 -1.98664
887 0.989312 -1.98665
888 0.989324 -1.98667
889 0.989336 -1.98668
890 0.989348 -1.9867
891 0.98936 -1.98671
892 0.989372 -1.98673
893 0.989384 -1.98674
894 0.989396 -1.98676
895 0.989408 -1.98677
896 0.989414 -1.98676
897 0.989426 -1.98678
898 0.989432 -1.98677
899 0.989438 -1.98676
900 0.989444 -1.98676
901 0.989456 -1.98677
902 0.989468 -1.98678
903 0.98948 -1.9868
904 0.989491 -1.98681
905 0.989503 -1.98683
906 0.989514 -1.98684
907 0.989526 -1.98686
908 0.989537 -1.98687
909 0.989549 -1.98689
910 0.98956 -1.9869
911 0.989566 -1.98689
912 0.989578 -1.98691
913 0.989584 -1.9869
914 0.989595 -1.98691
915 0.989607 -1.98693
916 0.989618 -1.98694
917 0.989629 -1.98696
918 0.989641 -1.98697
919 0.989652 -1.98699
920 0.989663 -1.987
921 0.989674 -1.98701
922 0.989685 -1.98703
923 0.989697 -1.98704
924 0.989708 -1.98706
925 0.989719 -1.98707
926 0.98973 -1.98708
927 0.989741 -1.9871
928 0.989747 -1.98709
929 0.989752 -1.98708
930 0.989758 -1.98708
931 0.989769 -1.98709
932 0.98978 -1.9871
933 0.989791 -1.98712
934 0.989802 -1.98713
935 0.989813 -1.98714
936 0.989824 -1.98716
937 0.989835 -1.98717
938 0.989845 -1.98719
939 0.989856 -1.9872
940 0.989867 -1.98721
941 0.989878 -1.98723
942 0.989889 -1.98724
943 0.989899 -1.98725
944 0.98991 -1.98727
945 0.989921 -1.98728
946 0.989931 -1.98729
947 0.989942 -1.98731
948 0.989953 -1.98732
949 0.989963 -1.98733
950 0.989974 -1.98735
951 0.989984 -1.98736
952 0.989995 -1.98737
953 0.990005 -1.98739
954 0.990016 -1.9874
955 0.990026 -1.98741
956 0.990037 -1.98743
957 0.990047 -1.98744
958 0.990057 -1.98745
959 0.990068 -1.98747
960 0.990078 -1.98748
961 0.990088 -1.98749
962 0.990099 -1.98751
963 0.990104 -1.9875
964 0.990114 -1.98751
965 0.990124 -1.98752
966 0.990135 -1.98754
967 0.990145 -1.98755
968 0.990155 -1.98756
969 0.990165 -1.98757
970 0.990175 -1.98759
971 0.990185 -1.9876
972 0.990195 -1.98761
973 0.990206 -1.98763
974 0.99021 -1.98762
975 0.990215 -1.98761
976 0.99022 -1.9876
977 0.990225 -1.98759
978 0.990235 -1.98761
979 0.990245 -1.98762
980 0.990255 -1.98763
981 0.990265 -1.98765
982 0.990275 -1.98766
983 0.990285 -1.98767
984 0.990295 -1.98768
985 0.990305 -1.9877
986 0.990314 -1.98771
987 0.990324 -1.98772
988 0.990329 -1.98771
989 0.990339 -1.98772
990 0.990348 -1.98774
991 0.990358 -1.98775
992 0.990368 -1.98776
993 0.990378 -1.98777
994 0.990387 -1.98779
995 0.990397 -1.9878
996 0.990407 -1.98781
997 0.990416 -1.98782
998 0.990426 -1.98784
999 0.990435 -1.98785
1000 0.990445 -1.98786
