Time, X-pos, Y-pos
0.0322 0.979793 0.200338
0.0323 0.979667 0.200954
0.0324 0.979541 0.20157
0.0325 0.979414 0.202185
0.0326 0.979287 0.2028
0.0327 0.97916 0.203416
0.0328 0.979032 0.204031
0.0329 0.978904 0.204646
0.033 0.978775 0.205261
0.0331 0.978646 0.205876
0.0332 0.978517 0.206491
0.0333 0.978387 0.207106
0.0334 0.978257 0.207721
0.0335 0.978126 0.208335
0.0336 0.977995 0.20895
0.0337 0.977864 0.209564
0.0338 0.977733 0.210179
0.0339 0.9776 0.210793
0.034 0.977468 0.211407
0.0341 0.977335 0.212021
0.0342 0.977202 0.212636
0.0343 0.977068 0.21325
0.0344 0.976934 0.213863
0.0345 0.9768 0.214477
0.0346 0.976665 0.215091
0.0347 0.97653 0.215705
0.0348 0.976395 0.216318
0.0349 0.976259 0.216932
0.035 0.976123 0.217545
0.0351 0.975986 0.218158
0.0352 0.975849 0.218772
0.0353 0.975711 0.219385
0.0354 0.975574 0.219998
0.0355 0.975435 0.220611
0.0356 0.975297 0.221224
0.0357 0.975158 0.221837
0.0358 0.975018 0.222449
0.0359 0.974879 0.223062
0.036 0.974738 0.223674
0.0361 0.974598 0.224287
0.0362 0.974457 0.224899
0.0363 0.974316 0.225512
0.0364 0.974174 0.226124
0.0365 0.974032 0.226736
0.0366 0.97389 0.227348
0.0367 0.973747 0.22796
0.0368 0.973603 0.228572
0.0369 0.97346 0.229183
0.037 0.973316 0.229795
0.0371 0.973172 0.230406
0.0372 0.973027 0.231018
0.0373 0.972882 0.231629
0.0374 0.972736 0.232241
0.0375 0.97259 0.232852
0.0376 0.972444 0.233463
0.0377 0.972297 0.234074
0.0378 0.97215 0.234685
0.0379 0.972003 0.235296
0.038 0.971855 0.235906
0.0381 0.971707 0.236517
0.0382 0.971558 0.237128
0.0383 0.971409 0.237738
0.0384 0.97126 0.238348
0.0385 0.97111 0.238959
0.0386 0.97096 0.239569
0.0387 0.970809 0.240179
0.0388 0.970659 0.240789
0.0389 0.970507 0.241399
0.039 0.970356 0.242008
0.0391 0.970204 0.242618
0.0392 0.970051 0.243228
0.0393 0.969898 0.243837
0.0394 0.969745 0.244447
0.0395 0.969592 0.245056
0.0396 0.969438 0.245665
0.0397 0.969283 0.246274
0.0398 0.969129 0.246883
0.0399 0.968973 0.247492
0.04 0.968818 0.248101
0.0401 0.968662 0.24871
0.0402 0.968506 0.249318
0.0403 0.968349 0.249927
0.0404 0.968192 0.250535
0.0405 0.968035 0.251144
0.0406 0.967877 0.251752
0.0407 0.967719 0.25236
0.0408 0.96756 0.252968
0.0409 0.967401 0.253576
0.041 0.967242 0.254184
0.0411 0.967082 0.254792
0.0412 0.966922 0.255399
0.0413 0.966762 0.256007
0.0414 0.966601 0.256614
0.0415 0.96644 0.257222
0.0416 0.966278 0.257829
0.0417 0.966116 0.258436
0.0418 0.965954 0.259043
0.0419 0.965791 0.25965
0.042 0.965628 0.260257
0.0421 0.965465 0.260863
0.0422 0.965301 0.26147
0.0423 0.965136 0.262077
0.0424 0.964972 0.262683
0.0425 0.964807 0.263289
0.0426 0.964641 0.263896
0.0427 0.964476 0.264502
0.0428 0.964309 0.265108
0.0429 0.964143 0.265714
0.043 0.963976 0.266319
0.0431 0.963809 0.266925
0.0432 0.963641 0.267531
0.0433 0.963473 0.268136
0.0434 0.963304 0.268741
0.0435 0.963136 0.269347
0.0436 0.962966 0.269952
0.0437 0.962797 0.270557
0.0438 0.962627 0.271162
0.0439 0.962456 0.271767
0.044 0.962286 0.272371
0.0441 0.962115 0.272976
0.0442 0.961943 0.273581
0.0443 0.961771 0.274185
0.0444 0.961599 0.274789
0.0445 0.961426 0.275393
0.0446 0.961253 0.275998
0.0447 0.96108 0.276602
0.0448 0.960906 0.277205
0.0449 0.960732 0.277809
0.045 0.960557 0.278413
0.0451 0.960383 0.279016
0.0452 0.960207 0.27962
0.0453 0.960032 0.280223
0.0454 0.959856 0.280826
0.0455 0.959679 0.281429
0.0456 0.959502 0.282032
0.0457 0.959325 0.282635
0.0458 0.959148 0.283238
0.0459 0.95897 0.283841
0.046 0.958791 0.284443
0.0461 0.958613 0.285046
0.0462 0.958434 0.285648
0.0463 0.958254 0.28625
0.0464 0.958074 0.286852
0.0465 0.957894 0.287454
0.0466 0.957713 0.288056
0.0467 0.957532 0.288658
0.0468 0.957351 0.289259
0.0469 0.957169 0.289861
0.047 0.956987 0.290462
0.0471 0.956805 0.291064
0.0472 0.956622 0.291665
0.0473 0.956439 0.292266
0.0474 0.956255 0.292867
0.0475 0.956071 0.293468
0.0476 0.955887 0.294068
0.0477 0.955702 0.294669
0.0478 0.955517 0.29527
0.0479 0.955331 0.29587
0.048 0.955146 0.29647
0.0481 0.954959 0.29707
0.0482 0.954773 0.29767
0.0483 0.954586 0.29827
0.0484 0.954398 0.29887
0.0485 0.954211 0.29947
0.0486 0.954022 0.300069
0.0487 0.953834 0.300669
0.0488 0.953645 0.301268
0.0489 0.953456 0.301867
0.049 0.953266 0.302466
0.0491 0.953076 0.303065
0.0492 0.952886 0.303664
0.0493 0.952695 0.304263
0.0494 0.952504 0.304861
0.0495 0.952312 0.30546
0.0496 0.95212 0.306058
0.0497 0.951928 0.306656
0.0498 0.951735 0.307255
0.0499 0.951542 0.307853
0.05 0.951349 0.30845
0.0501 0.951155 0.309048
0.0502 0.950961 0.309646
0.0503 0.950767 0.310243
0.0504 0.950572 0.310841
0.0505 0.950376 0.311438
0.0506 0.950181 0.312035
0.0507 0.949985 0.312632
0.0508 0.949788 0.313229
0.0509 0.949591 0.313826
