MC_samples M E
1024 0.999331 -1.99736
1025 0.999332 -1.99737
1026 0.999332 -1.99737
1027 0.999333 -1.99737
1028 0.999329 -1.99735
1029 0.99932 -1.99732
1030 0.99932 -1.99732
1031 0.999321 -1.99732
1032 0.999322 -1.99733
1033 0.999322 -1.99733
1034 0.999323 -1.99733
1035 0.999324 -1.99733
1036 0.999324 -1.99734
1037 0.999325 -1.99734
1038 0.999326 -1.99734
1039 0.999326 -1.99734
1040 0.999327 -1.99735
1041 0.999328 -1.99735
1042 0.999328 -1.99735
1043 0.999329 -1.99735
1044 0.999325 -1.99734
1045 0.999321 -1.99732
1046 0.999321 -1.99732
1047 0.999322 -1.99733
1048 0.999323 -1.99733
1049 0.999323 -1.99733
1050 0.999324 -1.99733
1051 0.999324 -1.99734
1052 0.999325 -1.99734
1053 0.999321 -1.99732
1054 0.999322 -1.99732
1055 0.999322 -1.99733
1056 0.999323 -1.99733
1057 0.999324 -1.99733
1058 0.999324 -1.99733
1059 0.999325 -1.99734
1060 0.999325 -1.99734
1061 0.999326 -1.99734
1062 0.999327 -1.99734
1063 0.999327 -1.99735
1064 0.999323 -1.99733
1065 0.999324 -1.99733
1066 0.999325 -1.99734
1067 0.999321 -1.99732
1068 0.999316 -1.9973
1069 0.999312 -1.99729
1070 0.999313 -1.99729
