MC_samples M E
653 0.454969 -1.2432
654 0.454885 -1.2432
655 0.454794 -1.24325
656 0.454764 -1.24319
657 0.454711 -1.24315
658 0.454666 -1.24325
659 0.454719 -1.24341
660 0.454705 -1.24335
661 0.454728 -1.24334
662 0.454585 -1.24317
663 0.45448 -1.2432
664 0.454526 -1.24325
665 0.454617 -1.24334
666 0.45476 -1.24323
667 0.45503 -1.24328
668 0.455292 -1.24317
669 0.455508 -1.24324
670 0.455679 -1.24325
671 0.455827 -1.24343
672 0.455945 -1.24342
673 0.456092 -1.24345
674 0.456165 -1.24362
675 0.456259 -1.24378
676 0.456442 -1.24382
677 0.456654 -1.24383
678 0.456925 -1.24385
679 0.457106 -1.24386
680 0.457324 -1.24409
681 0.457562 -1.2443
682 0.457771 -1.24446
683 0.457899 -1.24449
684 0.458077 -1.24458
685 0.458226 -1.24455
686 0.458426 -1.24455
687 0.458479 -1.24454
688 0.458517 -1.24432
689 0.458505 -1.24419
690 0.458543 -1.24414
691 0.458538 -1.24401
692 0.458642 -1.24399
693 0.45873 -1.24403
694 0.458739 -1.2438
695 0.458712 -1.24353
696 0.458685 -1.24349
697 0.458716 -1.24334
698 0.458854 -1.2433
699 0.459027 -1.24318
700 0.459043 -1.24297
701 0.459001 -1.2428
702 0.45886 -1.24252
703 0.458713 -1.24232
704 0.458658 -1.24219
705 0.458638 -1.24211
706 0.45864 -1.24221
707 0.45867 -1.24226
708 0.458672 -1.2422
709 0.458646 -1.24226
710 0.458634 -1.24225
711 0.458643 -1.24215
712 0.458617 -1.24205
713 0.458562 -1.24182
714 0.458669 -1.24174
715 0.458755 -1.24183
716 0.458792 -1.24162
717 0.458787 -1.24138
718 0.458802 -1.24127
719 0.458957 -1.24122
720 0.459 -1.24115
721 0.45914 -1.24121
722 0.459252 -1.2413
723 0.459302 -1.24122
724 0.45924 -1.24088
725 0.459041 -1.24051
726 0.458802 -1.24029
727 0.458645 -1.24008
728 0.458379 -1.24001
729 0.458032 -1.23985
730 0.457767 -1.23973
731 0.457442 -1.23958
732 0.457172 -1.23941
733 0.456862 -1.23921
734 0.456512 -1.23887
735 0.456197 -1.23857
736 0.455856 -1.23844
737 0.45559 -1.23828
738 0.455393 -1.23818
739 0.455129 -1.23793
740 0.454791 -1.23769
741 0.454474 -1.23757
742 0.454111 -1.23744
743 0.453688 -1.2374
744 0.453306 -1.23735
745 0.452839 -1.23738
746 0.452299 -1.23727
747 0.45172 -1.23719
748 0.451163 -1.23726
749 0.450594 -1.2373
750 0.450147 -1.23732
751 0.449687 -1.23742
752 0.449249 -1.23743
753 0.448659 -1.23726
754 0.44807 -1.23698
755 0.447517 -1.23691
756 0.44703 -1.23687
757 0.446539 -1.23679
758 0.446088 -1.23678
759 0.445725 -1.23672
760 0.445349 -1.23667
761 0.444967 -1.23658
762 0.444475 -1.2365
763 0.443925 -1.23649
764 0.443449 -1.23652
765 0.442954 -1.23652
766 0.442415 -1.23649
767 0.441917 -1.23638
768 0.441419 -1.23632
769 0.440884 -1.23619
770 0.44039 -1.23614
771 0.439929 -1.23616
772 0.439437 -1.23618
773 0.438946 -1.23616
774 0.438398 -1.23625
775 0.437858 -1.23609
776 0.437378 -1.23602
777 0.436853 -1.23598
778 0.436433 -1.23598
779 0.436046 -1.23598
780 0.435718 -1.236
781 0.435499 -1.23583
782 0.435281 -1.23568
783 0.435064 -1.23567
784 0.434777 -1.23543
785 0.434567 -1.23545
786 0.4343 -1.23547
787 0.434034 -1.23535
788 0.433826 -1.23524
789 0.433606 -1.23502
790 0.433323 -1.235
791 0.433085 -1.23489
792 0.432917 -1.23494
793 0.432661 -1.23484
794 0.43238 -1.23495
795 0.432182 -1.23499
796 0.432029 -1.23491
797 0.431819 -1.23476
798 0.431573 -1.23451
799 0.431395 -1.23447
800 0.431112 -1.23434
801 0.430693 -1.23429
802 0.430249 -1.2343
803 0.429925 -1.23426
804 0.429639 -1.23415
805 0.429329 -1.23404
806 0.429051 -1.23395
807 0.428767 -1.23373
808 0.428682 -1.23356
809 0.428517 -1.23341
810 0.428377 -1.23332
811 0.428385 -1.23326
812 0.428368 -1.23312
813 0.428364 -1.233
814 0.428286 -1.23294
815 0.428202 -1.23288
816 0.428113 -1.23266
817 0.428023 -1.23247
818 0.42802 -1.23232
819 0.428046 -1.23233
820 0.428043 -1.23228
821 0.428057 -1.23231
822 0.427944 -1.23231
823 0.427886 -1.23228
824 0.427809 -1.23228
825 0.427624 -1.23225
826 0.427488 -1.23237
827 0.427394 -1.23253
828 0.427367 -1.23271
829 0.42731 -1.23292
830 0.427337 -1.23313
831 0.427425 -1.23338
832 0.42741 -1.23343
833 0.427515 -1.23349
834 0.427608 -1.23362
835 0.427754 -1.23389
836 0.427919 -1.23404
837 0.428106 -1.23417
838 0.428276 -1.23425
839 0.428397 -1.23411
840 0.4285 -1.23398
841 0.428722 -1.23405
842 0.428943 -1.23416
843 0.429081 -1.23408
844 0.429188 -1.23408
845 0.429302 -1.23406
846 0.429433 -1.23408
